year,week,injury_type,game_status
2018,6,Foot,Out
2018,6,Hamstring,Questionable
2018,6,Thigh,Questionable
2018,6,Knee,Questionable
2018,6,Groin,Questionable
2018,6,Hamstring,Questionable
2018,6,Hamstring,Questionable
2018,6,Knee,Questionable
2018,6,Hamstring,Questionable
2018,6,Shoulder,Questionable
2018,6,Ankle,Questionable
2018,6,Back,Questionable
2018,6,Ankle,Out
2018,6,Ankle,Out
2018,6,Chest,Questionable
2018,6,Hamstring,Out
2018,6,Hip,Out
2018,6,Shin,Questionable
2018,6,Shoulder,Out
2018,6,Concussion,Out
2018,6,Chest,Out
2018,6,Knee,Questionable
2018,6,Calf,Questionable
2018,6,Ankle,Questionable
2018,6,Hip,Questionable
2018,6,Pectoral,Questionable
2018,6,Hamstring,Out
2018,6,Toe,Out
2018,6,Hamstring,Out
2018,6,Knee,Questionable
2018,6,Knee,Out
2018,6,Groin,Out
2018,6,Heel,Doubtful
2018,6,Hamstring,Doubtful
2018,6,Ankle,Questionable
2018,6,Ankle,Out
2018,6,Tibia,Out
2018,6,Knee,Questionable
2018,6,Foot,Out
2018,6,Foot,Out
2018,6,Groin,Doubtful
2018,6,Groin,Questionable
2018,6,Quadricep,Questionable
2018,6,Knee,Out
2018,6,Groin,Out
2018,6,Foot,Questionable
2018,6,Knee,Questionable
2018,6,Foot,Questionable
2018,6,Shoulder,Questionable
2018,6,Calf,Questionable
2018,6,Knee,Questionable
2018,6,Foot,Questionable
2018,6,Quadricep,Questionable
2018,6,Shoulder,Questionable
2018,6,Concussion,Questionable
2018,6,Knee,Doubtful
2018,6,Ankle,Out
2018,6,Hamstring,Questionable
2018,6,Foot,Out
2018,6,Groin,Out
2018,6,Knee,Questionable
2018,6,Hamstring,Questionable
2018,6,Ankle,Questionable
2018,6,Ankle,Questionable
2018,6,Thigh,Questionable
2018,6,Knee,Questionable
2018,6,Groin,Questionable
2018,6,Elbow,Questionable
2018,6,Shoulder,Questionable
2018,6,Foot,Questionable
2018,6,Knee,Out
2018,6,Neck,Out
2018,6,Ankle,Questionable
2018,6,Quadricep,Doubtful
2018,6,Ankle,Questionable
2018,6,Hamstring,Questionable
2018,6,Hamstring,Out
2018,6,Foot,Doubtful
2018,6,Concussion,Out
2018,6,Hamstring,Questionable
2018,6,Knee,Doubtful
2018,6,Neck,Doubtful
2018,6,Quadricep,Out
2018,6,Ankle,Out
2018,6,Hamstring,Out
2018,6,Calf,Out
2018,6,Hamstring,Out
2018,6,Groin,Out
2018,6,Ankle,Doubtful
2018,6,Ankle,Out
2018,6,Shoulder,Questionable
2018,6,Shoulder,Questionable
2018,6,Knee,Questionable
2018,6,Knee,Questionable
2018,6,Knee,Out
2018,6,Knee,Questionable
2018,6,Knee,Questionable
2018,6,Back,Doubtful
2018,6,Illness,Questionable
2018,6,Ankle,Out
2018,6,Knee,Questionable
2018,6,Back,Questionable
2018,6,Knee,Out
2018,6,Foot,Questionable
2018,6,Groin,Questionable
2018,6,Knee,Questionable
2018,6,Hamstring,Questionable
2018,6,Hamstring,Out
2018,6,Hamstring,Out
2018,6,Foot,Questionable
2018,6,Elbow,Questionable
2018,6,Knee,Questionable
2018,6,Elbow,Out
2018,6,Shoulder,Questionable
2018,6,Hamstring,Out
2018,6,Ankle,Questionable
2018,6,Heel,Questionable
2018,6,Calf,Doubtful
2018,6,Ankle,Questionable
2018,6,Shoulder,Questionable
2018,6,Rib,Questionable
2018,6,Thigh,Questionable
2018,7,Shoulder,Out
2018,7,Back,Out
2018,7,Hand,Questionable
2018,7,Back,Questionable
2018,7,Hamstring,Out
2018,7,Hamstring,Out
2018,7,Hamstring,Questionable
2018,7,Thigh,Questionable
2018,7,Hamstring,Questionable
2018,7,Neck,Out
2018,7,Elbow,Out
2018,7,Neck,Out
2018,7,Hamstring,Out
2018,7,Ankle,Questionable
2018,7,Hamstring,Doubtful
2018,7,Ankle,Questionable
2018,7,Groin,Questionable
2018,7,Knee,Out
2018,7,Sternoclavicular,Out
2018,7,Foot,Out
2018,7,Foot,Out
2018,7,Knee,Out
2018,7,Concussion,Questionable
2018,7,Concussion,Out
2018,7,Knee,Out
2018,7,Hamstring,Out
2018,7,Ankle,Questionable
2018,7,Groin,Out
2018,7,Ankle,Questionable
2018,7,Foot,Out
2018,7,Thigh,Out
2018,7,Achilles,Out
2018,7,Ankle,Out
2018,7,Chest,Out
2018,7,Knee,Out
2018,7,Shoulder,Questionable
2018,7,Concussion,Questionable
2018,7,Knee,Out
2018,7,Knee,Questionable
2018,7,Ankle,Out
2018,7,Ankle,Questionable
2018,7,Illness,Out
2018,7,Ankle,Out
2018,7,Shoulder,Out
2018,7,Hamstring,Out
2018,7,Hip,Out
2018,7,Concussion,Out
2018,7,Ankle,Out
2018,7,Hip,Questionable
2018,7,Hamstring,Questionable
2018,7,Knee,Questionable
2018,7,Shoulder,Out
2018,7,Ankle,Questionable
2018,7,Hamstring,Out
2018,7,Toe,Out
2018,7,Hamstring,Questionable
2018,7,Hip,Out
2018,7,Knee,Questionable
2018,7,Heel,Doubtful
2018,7,Hamstring,Doubtful
2018,7,Ankle,Questionable
2018,7,Concussion,Out
2018,7,Ankle,Questionable
2018,7,Foot,Questionable
2018,7,Foot,Out
2018,7,Groin,Questionable
2018,7,Quadricep,Questionable
2018,7,Knee,Out
2018,7,Knee,Out
2018,7,Foot,Questionable
2018,7,Calf,Out
2018,7,Knee,Questionable
2018,7,Knee,Questionable
2018,7,Quadricep,Questionable
2018,7,Shoulder,Out
2018,7,Knee,Questionable
2018,7,Concussion,Out
2018,7,Hamstring,Out
2018,7,Knee,Questionable
2018,7,Foot,Out
2018,7,Groin,Out
2018,7,Knee,Questionable
2018,7,Concussion,Out
2018,7,Heel,Questionable
2018,7,Hamstring,Questionable
2018,7,Ankle,Questionable
2018,7,Ankle,Questionable
2018,7,Hamstring,Questionable
2018,7,Knee,Questionable
2018,7,Groin,Questionable
2018,7,Shoulder,Questionable
2018,7,Ankle,Questionable
2018,7,Concussion,Out
2018,7,Ankle,Out
2018,7,Back,Questionable
2018,7,Concussion,Out
2018,7,Knee,Questionable
2018,7,Neck,Questionable
2018,7,Foot,Questionable
2018,7,Ankle,Out
2018,7,Quadricep,Doubtful
2018,7,Thumb,Out
2018,7,Foot,Doubtful
2018,7,Groin,Doubtful
2018,7,Concussion,Out
2018,7,Quadricep,Out
2018,7,Ankle,Out
2018,7,Hamstring,Out
2018,7,Hamstring,Out
2018,7,Calf,Questionable
2018,7,Hamstring,Out
2018,7,Shoulder,Questionable
2018,7,Knee,Out
2018,7,Calf,Questionable
2018,7,Back,Questionable
2018,7,Hamstring,Doubtful
2018,7,Shoulder,Questionable
2018,7,Concussion,Questionable
2018,7,Ankle,Out
2018,7,Back,Questionable
2018,7,Calf,Out
2018,7,Hamstring,Questionable
2018,7,Hamstring,Out
2018,7,Shoulder,Out
2018,7,Shoulder,Questionable
2018,7,Elbow,Questionable
2018,7,Hamstring,Doubtful
2018,7,Ankle,Out
2018,7,Shin,Questionable
2018,7,Forearm,Questionable
2018,7,Calf,Questionable
2018,7,Shoulder,Questionable
2018,7,Shoulder,Doubtful
2018,7,Rib,Questionable
2018,8,Shoulder,Out
2018,8,Hip,Questionable
2018,8,Heel,Questionable
2018,8,Back,Questionable
2018,8,Ankle,Questionable
2018,8,Hand,Questionable
2018,8,Hamstring,Out
2018,8,Hamstring,Questionable
2018,8,Calf,Questionable
2018,8,Thigh,Out
2018,8,Back,Out
2018,8,Hamstring,Questionable
2018,8,Neck,Doubtful
2018,8,Groin,Questionable
2018,8,Elbow,Out
2018,8,Neck,Out
2018,8,Concussion,Questionable
2018,8,Knee,Out
2018,8,Ankle,Doubtful
2018,8,Hamstring,Out
2018,8,Knee,Out
2018,8,Neck,Out
2018,8,Ankle,Questionable
2018,8,Groin,Questionable
2018,8,Knee,Out
2018,8,Hip,Out
2018,8,Sternoclavicular,Out
2018,8,Foot,Out
2018,8,Foot,Doubtful
2018,8,Groin,Out
2018,8,Knee,Out
2018,8,Concussion,Out
2018,8,Knee,Out
2018,8,Groin,Questionable
2018,8,Hamstring,Out
2018,8,Shoulder,Questionable
2018,8,Ankle,Questionable
2018,8,Concussion,Questionable
2018,8,Ankle,Out
2018,8,Knee,Out
2018,8,Knee,Questionable
2018,8,Ankle,Questionable
2018,8,Ankle,Doubtful
2018,8,Neck,Out
2018,8,Knee,Out
2018,8,Shoulder,Questionable
2018,8,Calf,Questionable
2018,8,Knee,Out
2018,8,Hamstring,Questionable
2018,8,Ankle,Questionable
2018,8,Knee,Questionable
2018,8,Ankle,Out
2018,8,Hamstring,Out
2018,8,Ankle,Out
2018,8,Illness,Out
2018,8,Shoulder,Out
2018,8,Ankle,Out
2018,8,Shoulder,Out
2018,8,Neck,Questionable
2018,8,Ankle,Out
2018,8,Hip,Out
2018,8,Ankle,Questionable
2018,8,Head,Questionable
2018,8,Abdomen,Questionable
2018,8,Knee,Out
2018,8,Shoulder,Out
2018,8,Groin,Questionable
2018,8,Ankle,Out
2018,8,Calf,Out
2018,8,Hamstring,Out
2018,8,Toe,Doubtful
2018,8,Hip,Out
2018,8,Neck,Out
2018,8,Heel,Doubtful
2018,8,Hamstring,Doubtful
2018,8,Concussion,Out
2018,8,Knee,Doubtful
2018,8,Back,Doubtful
2018,8,Foot,Questionable
2018,8,Shoulder,Questionable
2018,8,Calf,Out
2018,8,Groin,Out
2018,8,Shoulder,Out
2018,8,Hamstring,Out
2018,8,Knee,Out
2018,8,Hamstring,Out
2018,8,Ankle,Questionable
2018,8,Foot,Doubtful
2018,8,Foot,Questionable
2018,8,Groin,Out
2018,8,Ankle,Questionable
2018,8,Concussion,Questionable
2018,8,Hamstring,Questionable
2018,8,Ankle,Questionable
2018,8,Ankle,Questionable
2018,8,Knee,Questionable
2018,8,Hamstring,Out
2018,8,Knee,Doubtful
2018,8,Groin,Out
2018,8,Foot,Out
2018,8,Shoulder,Questionable
2018,8,Ankle,Questionable
2018,8,Neck,Out
2018,8,Concussion,Out
2018,8,Hamstring,Out
2018,8,Ankle,Doubtful
2018,8,Back,Questionable
2018,8,Shoulder,Questionable
2018,8,Ankle,Out
2018,8,Quadricep,Doubtful
2018,8,Knee,Questionable
2018,8,Thumb,Questionable
2018,8,Foot,Questionable
2018,8,Knee,Questionable
2018,8,Ankle,Questionable
2018,8,Ankle,Out
2018,8,Hamstring,Out
2018,8,Hamstring,Out
2018,8,Calf,Questionable
2018,8,Hamstring,Out
2018,8,Knee,Out
2018,8,Ankle,Questionable
2018,8,Shoulder,Doubtful
2018,8,Knee,Questionable
2018,8,Calf,Questionable
2018,8,Ankle,Questionable
2018,8,Calf,Out
2018,8,Groin,Out
2018,8,Ankle,Out
2018,8,Calf,Out
2018,8,Ankle,Out
2018,8,Shin,Questionable
2018,8,Shoulder,Questionable
2018,8,Rib,Questionable
2018,9,Ankle,Out
2018,9,Hamstring,Out
2018,9,Calf,Questionable
2018,9,Foot,Questionable
2018,9,Thigh,Questionable
2018,9,Back,Out
2018,9,Hamstring,Questionable
2018,9,Hamstring,Questionable
2018,9,Neck,Questionable
2018,9,Thigh,Questionable
2018,9,Ankle,Out
2018,9,Ankle,Out
2018,9,Elbow,Out
2018,9,Concussion,Questionable
2018,9,Concussion,Questionable
2018,9,Knee,Out
2018,9,Knee,Out
2018,9,Concussion,Out
2018,9,Foot,Out
2018,9,Ankle,Questionable
2018,9,Knee,Questionable
2018,9,Groin,Questionable
2018,9,Ankle,Questionable
2018,9,Illness,Questionable
2018,9,Knee,Questionable
2018,9,Groin,Questionable
2018,9,Hamstring,Out
2018,9,Shoulder,Questionable
2018,9,Abdomen,Questionable
2018,9,Ankle,Questionable
2018,9,Groin,Out
2018,9,Knee,Questionable
2018,9,Ankle,Out
2018,9,Knee,Questionable
2018,9,Knee,Doubtful
2018,9,Foot,Out
2018,9,Ankle,Questionable
2018,9,Knee,Out
2018,9,Knee,Out
2018,9,Ankle,Out
2018,9,Neck,Out
2018,9,Shoulder,Questionable
2018,9,Hip,Questionable
2018,9,Toe,Doubtful
2018,9,Knee,Questionable
2018,9,Hamstring,Doubtful
2018,9,Hamstring,Questionable
2018,9,Ankle,Questionable
2018,9,Back,Questionable
2018,9,Groin,Questionable
2018,9,Ankle,Questionable
2018,9,Hamstring,Questionable
2018,9,Knee,Out
2018,9,Shoulder,Questionable
2018,9,Ankle,Questionable
2018,9,Heel,Doubtful
2018,9,Rib,Questionable
2018,9,Hamstring,Questionable
2018,9,Concussion,Out
2018,9,Hamstring,Out
2018,9,Foot,Out
2018,9,Hamstring,Questionable
2018,9,Hip,Out
2018,9,Knee,Out
2018,9,Illness,Questionable
2018,9,Foot,Questionable
2018,9,Calf,Out
2018,9,Ankle,Questionable
2018,9,Groin,Questionable
2018,9,Knee,Out
2018,9,Shoulder,Out
2018,9,Hamstring,Out
2018,9,Knee,Out
2018,9,Hamstring,Questionable
2018,9,Rib,Questionable
2018,9,Foot,Questionable
2018,9,Foot,Questionable
2018,9,Groin,Questionable
2018,9,Hamstring,Out
2018,9,Ankle,Questionable
2018,9,Concussion,Questionable
2018,9,Shoulder,Questionable
2018,9,Ankle,Questionable
2018,9,Hamstring,Questionable
2018,9,Illness,Questionable
2018,9,Ankle,Questionable
2018,9,Ankle,Questionable
2018,9,Knee,Questionable
2018,9,Hamstring,Questionable
2018,9,Calf,Out
2018,9,Knee,Questionable
2018,9,Neck,Questionable
2018,9,Foot,Out
2018,9,Shoulder,Questionable
2018,9,Toe,Out
2018,9,Ankle,Questionable
2018,9,Ankle,Questionable
2018,9,Quadricep,Doubtful
2018,9,Neck,Questionable
2018,9,Ankle,Questionable
2018,9,Foot,Doubtful
2018,9,Back,Questionable
2018,9,Concussion,Out
2018,9,Knee,Out
2018,9,Foot,Questionable
2018,9,Knee,Questionable
2018,9,Shoulder,Questionable
2018,9,Ankle,Questionable
2018,9,Knee,Doubtful
2018,9,Toe,Questionable
2018,9,Wrist,Questionable
2018,9,Ankle,Questionable
2018,9,Concussion,Out
2018,9,Hamstring,Out
2018,9,Shoulder,Questionable
2018,9,Ankle,Questionable
2018,9,Knee,Questionable
2018,9,Calf,Questionable
2018,9,Shoulder,Out
2018,9,Hip,Questionable
2018,9,Knee,Questionable
2018,9,Calf,Doubtful
2018,9,Groin,Doubtful
2018,9,Knee,Questionable
2018,9,Ankle,Questionable
2018,9,Hip,Out
2018,9,Hamstring,Out
2018,9,Calf,Questionable
2018,9,Foot,Out
2018,9,Hamstring,Questionable
2018,9,Shoulder,Out
2018,9,Knee,Questionable
2018,9,Shoulder,Questionable
2018,9,Ankle,Out
2018,9,Neck,Questionable
2018,9,Shoulder,Questionable
2018,9,Rib,Out
2018,9,Thumb,Out
2018,10,Foot,Questionable
2018,10,Chest,Questionable
2018,10,Back,Questionable
2018,10,Back,Questionable
2018,10,Calf,Out
2018,10,Ankle,Questionable
2018,10,Hand,Questionable
2018,10,Hamstring,Questionable
2018,10,Ankle,Out
2018,10,Hamstring,Out
2018,10,Groin,Questionable
2018,10,Elbow,Questionable
2018,10,Concussion,Out
2018,10,Hamstring,Out
2018,10,Concussion,Questionable
2018,10,Neck,Questionable
2018,10,Shoulder,Questionable
2018,10,Knee,Out
2018,10,Shoulder,Questionable
2018,10,Illness,Out
2018,10,Ankle,Questionable
2018,10,Groin,Questionable
2018,10,Shoulder,Questionable
2018,10,Knee,Out
2018,10,Knee,Questionable
2018,10,Concussion,Out
2018,10,Knee,Questionable
2018,10,Hip,Out
2018,10,Sternoclavicular,Out
2018,10,Toe,Out
2018,10,Foot,Out
2018,10,Hamstring,Out
2018,10,Hamstring,Doubtful
2018,10,Knee,Out
2018,10,Illness,Questionable
2018,10,Knee,Questionable
2018,10,Groin,Questionable
2018,10,Ankle,Questionable
2018,10,Shoulder,Questionable
2018,10,Ankle,Questionable
2018,10,Hip,Questionable
2018,10,Groin,Out
2018,10,Shoulder,Out
2018,10,Knee,Questionable
2018,10,Ankle,Out
2018,10,Hamstring,Out
2018,10,Knee,Questionable
2018,10,Foot,Out
2018,10,Knee,Out
2018,10,Shoulder,Questionable
2018,10,Shoulder,Doubtful
2018,10,Ankle,Questionable
2018,10,Neck,Out
2018,10,Neck,Questionable
2018,10,Knee,Out
2018,10,Shoulder,Questionable
2018,10,Knee,Questionable
2018,10,Hamstring,Questionable
2018,10,Hamstring,Out
2018,10,Ankle,Questionable
2018,10,Illness,Questionable
2018,10,Ankle,Questionable
2018,10,Ankle,Questionable
2018,10,Ankle,Out
2018,10,Calf,Out
2018,10,Knee,Out
2018,10,Neck,Questionable
2018,10,Calf,Doubtful
2018,10,Calf,Out
2018,10,Knee,Questionable
2018,10,Hamstring,Questionable
2018,10,Knee,Out
2018,10,Hip,Questionable
2018,10,Shoulder,Questionable
2018,10,Heel,Doubtful
2018,10,Illness,Questionable
2018,10,Rib,Questionable
2018,10,Hamstring,Questionable
2018,10,Concussion,Out
2018,10,Knee,Questionable
2018,10,Foot,Questionable
2018,10,Hamstring,Questionable
2018,10,Foot,Out
2018,10,Hip,Questionable
2018,10,Hip,Questionable
2018,10,Ankle,Questionable
2018,10,Knee,Questionable
2018,10,Ankle,Questionable
2018,10,Foot,Questionable
2018,10,Achilles,Questionable
2018,10,Calf,Out
2018,10,Knee,Questionable
2018,10,Neck,Doubtful
2018,10,Shoulder,Out
2018,10,Knee,Questionable
2018,10,Illness,Questionable
2018,10,Ankle,Questionable
2018,10,Knee,Questionable
2018,10,Hamstring,Questionable
2018,10,Calf,Questionable
2018,10,Knee,Questionable
2018,10,Ankle,Questionable
2018,10,Toe,Out
2018,10,Ankle,Doubtful
2018,10,Foot,Doubtful
2018,10,Knee,Doubtful
2018,10,Ankle,Questionable
2018,10,Concussion,Out
2018,10,Knee,Questionable
2018,10,Hamstring,Out
2018,10,Foot,Out
2018,10,Hamstring,Out
2018,10,Hip,Questionable
2018,10,Knee,Out
2018,10,Ankle,Out
2018,10,Hamstring,Out
2018,10,Knee,Out
2018,10,Shoulder,Out
2018,10,Hip,Questionable
2018,10,Calf,Questionable
2018,10,Illness,Questionable
2018,10,Knee,Questionable
2018,10,Calf,Questionable
2018,10,Foot,Questionable
2018,10,Groin,Doubtful
2018,10,Knee,Questionable
2018,10,Ankle,Out
2018,10,Hip,Out
2018,10,Hamstring,Out
2018,10,Foot,Out
2018,10,Concussion,Out
2018,10,Knee,Questionable
2018,10,Knee,Questionable
2018,10,Shoulder,Questionable
2018,10,Ankle,Questionable
2018,10,Foot,Questionable
2018,10,Ankle,Questionable
2018,10,Shin,Questionable
2018,10,Knee,Questionable
2018,10,Rib,Out
2018,10,Thumb,Out
2018,11,Knee,Out
2018,11,Hip,Questionable
2018,11,Heel,Questionable
2018,11,Knee,Questionable
2018,11,Back,Questionable
2018,11,Calf,Questionable
2018,11,Ankle,Out
2018,11,Foot,Out
2018,11,Hip,Doubtful
2018,11,Back,Out
2018,11,Thigh,Questionable
2018,11,Ankle,Questionable
2018,11,Ankle,Out
2018,11,Ankle,Questionable
2018,11,Knee,Out
2018,11,Knee,Questionable
2018,11,Concussion,Out
2018,11,Knee,Questionable
2018,11,Knee,Out
2018,11,Hip,Questionable
2018,11,Toe,Doubtful
2018,11,Concussion,Questionable
2018,11,Foot,Out
2018,11,Hamstring,Out
2018,11,Groin,Questionable
2018,11,Knee,Out
2018,11,Knee,Out
2018,11,Groin,Out
2018,11,Shoulder,Out
2018,11,Knee,Questionable
2018,11,Ankle,Out
2018,11,Hamstring,Out
2018,11,Knee,Questionable
2018,11,Calf,Out
2018,11,Foot,Questionable
2018,11,Knee,Questionable
2018,11,Concussion,Doubtful
2018,11,Knee,Out
2018,11,Knee,Out
2018,11,Ankle,Out
2018,11,Shoulder,Questionable
2018,11,Shoulder,Questionable
2018,11,Knee,Out
2018,11,Shoulder,Out
2018,11,Ankle,Out
2018,11,Groin,Questionable
2018,11,Ankle,Out
2018,11,Hamstring,Out
2018,11,Hamstring,Out
2018,11,Ankle,Questionable
2018,11,Concussion,Doubtful
2018,11,Knee,Out
2018,11,Ankle,Questionable
2018,11,Hamstring,Questionable
2018,11,Knee,Questionable
2018,11,Shoulder,Questionable
2018,11,Ankle,Questionable
2018,11,Ankle,Questionable
2018,11,Ankle,Out
2018,11,Hip,Questionable
2018,11,Ankle,Out
2018,11,Knee,Out
2018,11,Calf,Doubtful
2018,11,Hamstring,Questionable
2018,11,Tricep,Questionable
2018,11,Knee,Out
2018,11,Foot,Doubtful
2018,11,Heel,Doubtful
2018,11,Concussion,Out
2018,11,Foot,Questionable
2018,11,Foot,Questionable
2018,11,Knee,Questionable
2018,11,Knee,Out
2018,11,Knee,Out
2018,11,Hamstring,Questionable
2018,11,Knee,Questionable
2018,11,Knee,Out
2018,11,Back,Questionable
2018,11,Groin,Out
2018,11,Shoulder,Out
2018,11,Toe,Out
2018,11,Knee,Out
2018,11,Groin,Questionable
2018,11,Knee,Out
2018,11,Illness,Questionable
2018,11,Knee,Questionable
2018,11,Knee,Out
2018,11,Knee,Questionable
2018,11,Foot,Out
2018,11,Knee,Questionable
2018,11,Knee,Out
2018,11,Hamstring,Out
2018,11,Knee,Out
2018,11,Elbow,Out
2018,11,Elbow,Questionable
2018,11,Quadricep,Questionable
2018,11,Knee,Questionable
2018,11,Groin,Questionable
2018,11,Knee,Doubtful
2018,11,Ankle,Out
2018,11,Knee,Out
2018,11,Toe,Out
2018,11,Ankle,Questionable
2018,11,Hamstring,Questionable
2018,11,Hamstring,Out
2018,11,Elbow,Questionable
2018,11,Foot,Out
2018,11,Knee,Out
2018,11,Ankle,Questionable
2018,11,Ankle,Questionable
2018,11,Foot,Questionable
2018,11,Ankle,Out
2018,11,Shin,Questionable
2018,11,Groin,Questionable
2018,11,Illness,Questionable
2018,11,Knee,Out
2018,11,Rib,Out
2018,11,Thumb,Questionable
2018,12,Knee,Questionable
2018,12,Chest,Out
2018,12,Hip,Questionable
2018,12,Heel,Out
2018,12,Knee,Out
2018,12,Back,Questionable
2018,12,Calf,Questionable
2018,12,Heel,Questionable
2018,12,Knee,Questionable
2018,12,Ankle,Questionable
2018,12,Ankle,Out
2018,12,Foot,Out
2018,12,Foot,Questionable
2018,12,Hip,Out
2018,12,Back,Out
2018,12,Ankle,Questionable
2018,12,Shoulder,Questionable
2018,12,Ankle,Questionable
2018,12,Groin,Questionable
2018,12,Concussion,Out
2018,12,Shoulder,Questionable
2018,12,Hamstring,Doubtful
2018,12,Shoulder,Questionable
2018,12,Elbow,Questionable
2018,12,Knee,Questionable
2018,12,Back,Doubtful
2018,12,Knee,Questionable
2018,12,Concussion,Out
2018,12,Concussion,Out
2018,12,Shoulder,Doubtful
2018,12,Back,Questionable
2018,12,Toe,Questionable
2018,12,Shoulder,Questionable
2018,12,Hamstring,Out
2018,12,Knee,Out
2018,12,Knee,Questionable
2018,12,Ankle,Questionable
2018,12,Groin,Out
2018,12,Shoulder,Questionable
2018,12,Knee,Questionable
2018,12,Ankle,Out
2018,12,Hamstring,Out
2018,12,Knee,Questionable
2018,12,Concussion,Out
2018,12,Neck,Questionable
2018,12,Wrist,Out
2018,12,Foot,Questionable
2018,12,Knee,Questionable
2018,12,Concussion,Questionable
2018,12,Knee,Out
2018,12,Concussion,Questionable
2018,12,Ankle,Out
2018,12,Shoulder,Questionable
2018,12,Back,Questionable
2018,12,Shoulder,Questionable
2018,12,Knee,Out
2018,12,Knee,Out
2018,12,Neck,Questionable
2018,12,Shoulder,Questionable
2018,12,Ankle,Questionable
2018,12,Knee,Questionable
2018,12,Groin,Questionable
2018,12,Ankle,Questionable
2018,12,Rib,Questionable
2018,12,Hamstring,Questionable
2018,12,Foot,Out
2018,12,Knee,Questionable
2018,12,Ankle,Doubtful
2018,12,Hamstring,Questionable
2018,12,Concussion,Questionable
2018,12,Knee,Out
2018,12,Illness,Questionable
2018,12,Shoulder,Questionable
2018,12,Shoulder,Questionable
2018,12,Ankle,Questionable
2018,12,Calf,Questionable
2018,12,Ankle,Out
2018,12,Knee,Out
2018,12,Knee,Out
2018,12,Calf,Questionable
2018,12,Hamstring,Questionable
2018,12,Quadricep,Out
2018,12,Back,Questionable
2018,12,Hamstring,Out
2018,12,Knee,Out
2018,12,Foot,Out
2018,12,Hamstring,Questionable
2018,12,Quadricep,Questionable
2018,12,Hamstring,Questionable
2018,12,Foot,Questionable
2018,12,Shin,Questionable
2018,12,Achilles,Out
2018,12,Knee,Questionable
2018,12,Neck,Questionable
2018,12,Knee,Questionable
2018,12,Shoulder,Questionable
2018,12,Hamstring,Out
2018,12,Concussion,Out
2018,12,Knee,Out
2018,12,Groin,Out
2018,12,Knee,Out
2018,12,Knee,Questionable
2018,12,Knee,Questionable
2018,12,Ankle,Questionable
2018,12,Calf,Questionable
2018,12,Knee,Questionable
2018,12,Pectoral,Out
2018,12,Toe,Questionable
2018,12,Foot,Questionable
2018,12,Concussion,Out
2018,12,Ankle,Questionable
2018,12,Shoulder,Doubtful
2018,12,Elbow,Questionable
2018,12,Foot,Out
2018,12,Thumb,Doubtful
2018,12,Knee,Out
2018,12,Back,Questionable
2018,12,Knee,Questionable
2018,12,Knee,Questionable
2018,12,Calf,Out
2018,12,Hamstring,Out
2018,12,Knee,Out
2018,12,Foot,Out
2018,12,Hamstring,Out
2018,12,Pectoral,Questionable
2018,12,Knee,Out
2018,12,Elbow,Out
2018,12,Hamstring,Questionable
2018,12,Knee,Out
2018,12,Thumb,Out
2018,12,Groin,Questionable
2018,12,Knee,Out
2018,12,Ankle,Questionable
2018,12,Knee,Out
2018,12,Toe,Out
2018,12,Thumb,Questionable
2018,12,Hamstring,Questionable
2018,12,Hamstring,Questionable
2018,12,Knee,Questionable
2018,12,Knee,Questionable
